Rolling,Lower Bound,Upper Bound,Shift,p-value
15,6,20,40,0.617907646835252
15,6,20,45,0.898665694640977
15,6,20,50,0.9156684200882355
15,6,24,0,0.8885387035381098
15,6,24,5,0.7431768678267117
15,6,24,10,0.5228031816203262
15,6,24,15,0.4887989742784917
15,6,24,20,0.4981356043822722
15,6,24,25,0.47761217829146296
15,6,24,30,0.8805263603849077
15,6,24,35,0.8467657873630281
15,6,24,40,0.6156777465639162
15,6,24,45,0.8930410062908689
15,6,24,50,0.9120674835670308
15,6,28,0,0.878897779434823
15,6,28,5,0.748113897255791
15,6,28,10,0.5125196361676345
15,6,28,15,0.49164986614306316
15,6,28,20,0.49800460722273066
15,6,28,25,0.4773813362541762
15,6,28,30,0.8806012383856711
15,6,28,35,0.8470160806914894
15,6,28,40,0.6144575354511378
15,6,28,45,0.8889675529217502
15,6,28,50,0.908847218388297
15,6,32,0,0.8741615789649184
15,6,32,5,0.750783628938464
15,6,32,10,0.5121347953274291
15,6,32,15,0.49219993426216624
15,6,32,20,0.49829980233932614
15,6,32,25,0.4772172657361007
15,6,32,30,0.8806548332674461
15,6,32,35,0.8471954189910781
15,6,32,40,0.6137932762894771
15,6,32,45,0.8861824710941412
15,6,32,50,0.9063934002756913
15,6,36,0,0.871002394873606
15,6,36,5,0.7526629824775879
15,6,36,10,0.5131632327866656
15,6,36,15,0.4921918125566759
15,6,36,20,0.4982943722455939
15,6,36,25,0.47709177494457145
15,6,36,30,0.8806961147714489
15,6,36,35,0.847333907811786
15,6,36,40,0.6133828719319634
15,6,36,45,0.8841166556020188
15,6,36,50,0.9044919411186554
15,6,40,0,0.8710029017854374
15,6,40,5,0.7526542390328442
15,6,40,10,0.5131609444263869
15,6,40,15,0.4921857231750725
15,6,40,20,0.4982903009529991
15,6,40,25,0.476997258181151
15,6,40,30,0.8807274751007106
15,6,40,35,0.8474396436466572
15,6,40,40,0.6131233399364275
15,6,40,45,0.8825900374245288
15,6,40,50,0.9030432543320839
15,6,44,0,0.8710031598283068
15,6,44,5,0.7526497897971008
15,6,44,10,0.5131597799346801
15,6,44,15,0.4921826240149214
15,6,44,20,0.4982882288920951
15,6,44,25,0.47694805893822945
15,6,44,30,0.8807441924743681
15,6,44,35,0.8474971609470074
15,6,44,40,0.6130002750865102
15,6,44,45,0.8817778956021989
15,6,44,50,0.9022528345696808
15,6,48,0,0.8710034122653426
15,6,48,5,0.7526454382666334
15,6,48,10,0.5131586409994787
15,6,48,15,0.49217959259639077
15,6,48,20,0.49828620212437813
15,6,48,25,0.47689972054559426
15,6,48,30,0.8807607137773992
15,6,48,35,0.8475542264184219
15,6,48,40,0.6128901147221002
15,6,48,45,0.8809847314521462
15,6,48,50,0.9014727677242118
15,6,52,0,0.8710036747084067
15,6,52,5,0.7526409153595945
15,6,52,10,0.5131574571945653
15,6,52,15,0.4921764414641192
15,6,52,20,0.49828409531964357
15,6,52,25,0.4768494028559803
15,6,52,30,0.8807779646342765
15,6,52,35,0.8476138916099861
15,6,52,40,0.6127871198384713
15,6,52,45,0.8801686921007185
15,6,52,50,0.9006635378696017
15,6,300,0,0.8710038775044404
15,6,300,5,0.7526374211745517
15,6,300,10,0.5131565426322069
15,6,300,15,0.49217400681928847
15,6,300,20,0.4982824675502371
15,6,300,25,0.4767938951645868
15,6,300,30,0.8808021723860279
15,6,300,35,0.8477137025364958
15,6,300,40,0.6126412560888623
15,6,300,45,0.8788333466981701
15,6,300,50,0.8991314536293429
15,7,12,0,0.9828220316729592
15,7,12,5,0.7370405101448846
15,7,12,10,0.5848310494772675
15,7,12,15,0.495881223948468
15,7,12,20,0.5170476969449509
15,7,12,25,0.4818295848012867
15,7,12,30,0.8206826933005913
15,7,12,35,0.8966796203479298
15,7,12,40,0.649977345629561
15,7,12,45,0.8806506605446998
15,7,12,50,0.8926876973531579
15,7,16,0,0.9347773976580843
15,7,16,5,0.7342125888336489
15,7,16,10,0.5471264197749697
15,7,16,15,0.49296120116843745
15,7,16,20,0.5042370322799884
15,7,16,25,0.5010732448561614
15,7,16,30,0.8209615800340514
15,7,16,35,0.8972806291813221
15,7,16,40,0.6483387216700776
15,7,16,45,0.8828589001079563
15,7,16,50,0.8929341179961382
15,7,20,0,0.897577900156809
15,7,20,5,0.7404727596849364
15,7,20,10,0.5264641997682473
15,7,20,15,0.49605531725024465
15,7,20,20,0.5020782213949373
15,7,20,25,0.5064714909176873
15,7,20,30,0.8212057371746542
15,7,20,35,0.8977987350872799
15,7,20,40,0.6484087774784757
15,7,20,45,0.8772858267555841
15,7,20,50,0.8874580928806135
15,7,24,0,0.880632047869854
15,7,24,5,0.7484631323776028
15,7,24,10,0.5145384860764703
15,7,24,15,0.4999028335753172
15,7,24,20,0.5022677725089019
15,7,24,25,0.5057374091217195
15,7,24,30,0.8214160002433937
15,7,24,35,0.8982392984906157
15,7,24,40,0.6491264915879524
15,7,24,45,0.8727494071614649
15,7,24,50,0.8830484748982708
15,7,28,0,0.87265377479868
15,7,28,5,0.7526555338654519
15,7,28,10,0.5071106930549605
15,7,28,15,0.5040835328411741
15,7,28,20,0.504617168197696
15,7,28,25,0.5051992523548186
15,7,28,30,0.8215722823123397
15,7,28,35,0.8985639713298869
15,7,28,40,0.6499258327536588
15,7,28,45,0.8697309589849918
15,7,28,50,0.8800988557719783
15,7,32,0,0.8680830373186347
15,7,32,5,0.7551735906426131
15,7,32,10,0.508455344208233
15,7,32,15,0.5040670119687025
15,7,32,20,0.504605369628448
15,7,32,25,0.5047973596791966
15,7,32,30,0.8216903917830335
15,7,32,35,0.8988082192641802
15,7,32,40,0.6506437856845697
15,7,32,45,0.8674226819644073
15,7,32,50,0.8780189153309635
15,7,36,0,0.8660764910451393
15,7,36,5,0.7562981231791359
15,7,36,10,0.5090372565653694
15,7,36,15,0.5040546364412705
15,7,36,20,0.5045965313434784
15,7,36,25,0.504496288171058
15,7,36,30,0.8217798929074096
15,7,36,35,0.8989931280600039
15,7,36,40,0.6512427413788477
15,7,36,45,0.8659263121271905
15,7,36,50,0.8765126552217111
15,7,40,0,0.8660769302303822
15,7,40,5,0.7562870587308966
15,7,40,10,0.5090337769774254
15,7,40,15,0.5040460035066299
15,7,40,20,0.5045903658408625
15,7,40,25,0.5042850607409104
15,7,40,30,0.8218435546919866
15,7,40,35,0.8991252297230536
15,7,40,40,0.6516962757646804
15,7,40,45,0.8648910921232287
15,7,40,50,0.8754667705562841
15,7,44,0,0.8660771852471214
15,7,44,5,0.7562806372685261
15,7,44,10,0.5090317572064085
15,7,44,15,0.504040991864461
15,7,44,20,0.5045867865761331
15,7,44,25,0.5041599188546921
15,7,44,30,0.8218821966300469
15,7,44,35,0.8992067735633598
15,7,44,40,0.6519859614661425
15,7,44,45,0.8642654511911096
15,7,44,50,0.8748281589201067
15,7,48,0,0.8660774462944002
15,7,48,5,0.756274066405899
15,7,48,10,0.5090296901987466
15,7,48,15,0.5040358625991828
15,7,48,20,0.5045831232827654
15,7,48,25,0.5040316362115631
15,7,48,30,0.8219220236968113
15,7,48,35,0.8992908660555589
15,7,48,40,0.6522919716261582
15,7,48,45,0.8636305696946107
15,7,48,50,0.8741795939616734
15,7,52,0,0.8660776832073956
15,7,52,5,0.7562681051819323
15,7,52,10,0.5090278147526897
15,7,52,15,0.5040312083291312
15,7,52,20,0.5045797992079364
15,7,52,25,0.503914260039457
15,7,52,30,0.8219588781099236
15,7,52,35,0.8993691437623671
15,7,52,40,0.6525831039659484
15,7,52,45,0.8630487261387787
15,7,52,50,0.8735829688511461
15,7,300,0,0.8660778558794202
15,7,300,5,0.7562637616830268
15,7,300,10,0.5090264481272839
15,7,300,15,0.5040278165747019
15,7,300,20,0.5045773768081867
15,7,300,25,0.5037855435535141
15,7,300,30,0.8220114585888035
15,7,300,35,0.8995032967114212
15,7,300,40,0.6530952412252309
15,7,300,45,0.8620713339722509
15,7,300,50,0.8725385500401072
15,8,12,0,0.978601185149287
15,8,12,5,0.7360401162858475
15,8,12,10,0.5642028456297445
15,8,12,15,0.49633387065410417
15,8,12,20,0.5062015804057907
15,8,12,25,0.58957426690774
15,8,12,30,0.7112149463536529
15,8,12,35,0.9292023653732067
15,8,12,40,0.7110132457332803
15,8,12,45,0.8776780594532215
15,8,12,50,0.8846914381756198
15,8,16,0,0.9020846433839926
15,8,16,5,0.7354321881722348
15,8,16,10,0.530742737157316
15,8,16,15,0.5013475719376563
15,8,16,20,0.5039658319296081
15,8,16,25,0.6185139121800364
15,8,16,30,0.7099889928861352
15,8,16,35,0.9300715713950022
15,8,16,40,0.7150436242893361
15,8,16,45,0.8787262299396936
15,8,16,50,0.884702948652105
15,8,20,0,0.8760541805009556
15,8,20,5,0.7432012788585207
15,8,20,10,0.514189359017236
15,8,20,15,0.5064852647995683
15,8,20,20,0.5054801505083608
15,8,20,25,0.6143184354650421
15,8,20,30,0.709211170940716
15,8,20,35,0.9308271347372014
15,8,20,40,0.7191308552832403
15,8,20,45,0.8725553664873759
15,8,20,50,0.8786540322856926
15,8,24,0,0.8630835828622982
15,8,24,5,0.7478696468459235
15,8,24,10,0.5059519478316821
15,8,24,15,0.5125045323036829
15,8,24,20,0.5086700369428019
15,8,24,25,0.6105325507899553
15,8,24,30,0.7086890877569161
15,8,24,35,0.931468751009952
15,8,24,40,0.7228185110710006
15,8,24,45,0.8678261419872619
15,8,24,50,0.874187396845237
15,8,28,0,0.857408259542477
15,8,28,5,0.7497628508041625
15,8,28,10,0.5028406834383166
15,8,28,15,0.5165571399086529
15,8,28,20,0.512050859491799
15,8,28,25,0.6079639064410318
15,8,28,30,0.708392064001726
15,8,28,35,0.931914856291248
15,8,28,40,0.7254605139824233
15,8,28,45,0.8650046084547565
15,8,28,50,0.8713420094957927
15,8,32,0,0.8535265181816954
15,8,32,5,0.7509738572879346
15,8,32,10,0.5038527436254914
15,8,32,15,0.5165319948325184
15,8,32,20,0.512031943742755
15,8,32,25,0.6059622930347068
15,8,32,30,0.7081922498853179
15,8,32,35,0.9322701192763012
15,8,32,40,0.7275880474001157
15,8,32,45,0.8628867724608609
15,8,32,50,0.8692080904932428
15,8,36,0,0.8527190202355395
15,8,36,5,0.7511956076400773
15,8,36,10,0.504050493761443
15,8,36,15,0.5165133610616388
15,8,36,20,0.5120179255945554
15,8,36,25,0.6044994400060746
15,8,36,30,0.7080633316472199
15,8,36,35,0.932535689916705
15,8,36,40,0.7291867807104231
15,8,36,45,0.861370776728051
15,8,36,50,0.8674920577426914
15,8,40,0,0.8527193472323733
15,8,40,5,0.7511780784065784
15,8,40,10,0.5040452533219408
15,8,40,15,0.5165018817970257
15,8,40,20,0.5120092895030046
15,8,40,25,0.6035973920309445
15,8,40,30,0.7079904222359044
15,8,40,35,0.9327051445025957
15,8,40,40,0.7302092117294392
15,8,40,45,0.8604312622723878
15,8,40,50,0.8665568831015296
15,8,44,0,0.8527195747039091
15,8,44,5,0.7511658989051943
15,8,44,10,0.5040416092366183
15,8,44,15,0.5164938986776951
15,8,44,20,0.5120032835162709
15,8,44,25,0.6029636245951384
15,8,44,30,0.7079419098587632
15,8,44,35,0.932828826826643
15,8,44,40,0.7309561894942633
15,8,44,45,0.8597584995145148
15,8,44,50,0.8658804509503468
15,8,48,0,0.8527198158228991
15,8,48,5,0.7511530016901744
15,8,48,10,0.5040377477616502
15,8,48,15,0.5164854387003864
15,8,48,20,0.5119969186660178
15,8,48,25,0.6022958311075204
15,8,48,30,0.7078939751057819
15,8,48,35,0.9329600147379498
15,8,48,40,0.7317489021134791
15,8,48,45,0.8590564170627004
15,8,48,50,0.8651734966516352
15,8,52,0,0.8527200029663279
15,8,52,5,0.751143000790778
15,8,52,10,0.5040347515760664
15,8,52,15,0.516478874016251
15,8,52,20,0.51199197966125
15,8,52,25,0.6017702687637437
15,8,52,30,0.707857959242806
15,8,52,35,0.9330672741515749
15,8,52,40,0.7323971798882905
15,8,52,45,0.8584909107466426
15,8,52,50,0.8645986052518662
15,8,300,0,0.8527201285580831
15,8,300,5,0.7511362937088664
15,8,300,10,0.5040327412707297
15,8,300,15,0.5164744691934778
15,8,300,20,0.5119886656125834
15,8,300,25,0.6012004477030515
15,8,300,30,0.7078097532931262
15,8,300,35,0.9332563269578097
15,8,300,40,0.733533630859588
15,8,300,45,0.8575121216705694
15,8,300,50,0.8635623525289938
15,9,12,0,0.8984513612141629
15,9,12,5,0.7506402732695916
15,9,12,10,0.5516509298383345
15,9,12,15,0.5057720570603268
15,9,12,20,0.5097537075905431
15,9,12,25,0.724309823823247
15,9,12,30,0.6688405846841884
15,9,12,35,0.860856556560052
15,9,12,40,0.8026313575863084
15,9,12,45,0.8758694192338242
15,9,12,50,0.8786640476738876
15,9,16,0,0.8446805637866374
15,9,16,5,0.7569182805155595
15,9,16,10,0.5211166853972771
15,9,16,15,0.511703904946101
15,9,16,20,0.5113189730979256
15,9,16,25,0.7125570172718981
15,9,16,30,0.660466196392991
15,9,16,35,0.8644591296993019
15,9,16,40,0.811787752148324
15,9,16,45,0.8745736276338325
15,9,16,50,0.8770347119911458
15,9,20,0,0.8315038486928021
15,9,20,5,0.7570331231456102
15,9,20,10,0.507508488138803
15,9,20,15,0.5171599615699822
15,9,20,20,0.5142368175385552
15,9,20,25,0.698142022205428
15,9,20,30,0.6560252908212307
15,9,20,35,0.8678518506192167
15,9,20,40,0.8193236260382215
15,9,20,45,0.8678381912147008
15,9,20,50,0.8705284895805014
15,9,24,0,0.8256598119077274
15,9,24,5,0.7565834512545089
15,9,24,10,0.5022409797475345
15,9,24,15,0.5232826888229717
15,9,24,20,0.5186959360703751
15,9,24,25,0.6877730690362431
15,9,24,30,0.6536316174505652
15,9,24,35,0.8706546041850651
15,9,24,40,0.8251140816575613
15,9,24,45,0.8632461550042724
15,9,24,50,0.865717650653056
15,9,28,0,0.8234882364657002
15,9,28,5,0.7561315662749093
15,9,28,10,0.5016077218280582
15,9,28,15,0.5258734182416004
15,9,28,20,0.5212681153986712
15,9,28,25,0.6813046153609994
15,9,28,30,0.6525544982753799
15,9,28,35,0.8725665599308312
15,9,28,40,0.8289005405634315
15,9,28,45,0.8603448597776626
15,9,28,50,0.8628268171715177
15,9,32,0,0.821773747719108
15,9,32,5,0.7557967529686593
15,9,32,10,0.5024107703626796
15,9,32,15,0.5258445283557918
15,9,32,20,0.5212446253934659
15,9,32,25,0.6764626856843032
15,9,32,30,0.6519323955704013
15,9,32,35,0.8740739118812428
15,9,32,40,0.8318082814129433
15,9,32,45,0.858162596479182
15,9,32,50,0.8606445096016847
15,9,36,0,0.8217735196609743
15,9,36,5,0.7555279377870476
15,9,36,10,0.5023985017058292
15,9,36,15,0.5258216770980826
15,9,36,20,0.5212260445064598
15,9,36,25,0.6728121130401779
15,9,36,30,0.6515687541772033
15,9,36,35,0.8752577856421533
15,9,36,40,0.8340494680841133
15,9,36,45,0.8565046275425545
15,9,36,50,0.858979837576259
15,9,40,0,0.8217734082273924
15,9,40,5,0.7553973052893723
15,9,40,10,0.502392504477031
15,9,40,15,0.5258105052104609
15,9,40,20,0.521216960123982
15,9,40,25,0.6710437732205026
15,9,40,30,0.6514231742095264
15,9,40,35,0.8758683978941032
15,9,40,40,0.835191853841923
15,9,40,45,0.8556669331999807
15,9,40,50,0.8581278556895386
15,9,44,0,0.8217733060882675
15,9,44,5,0.7552779778876909
15,9,44,10,0.5023870059962359
15,9,44,15,0.5258002614777959
15,9,44,20,0.521208630316477
15,9,44,25,0.6694419286768678
15,9,44,30,0.6513103993358765
15,9,44,35,0.8764358741257329
15,9,44,40,0.8362456707239325
15,9,44,45,0.8548983728340738
15,9,44,50,0.8573429467733797
15,9,48,0,0.8217731977076049
15,9,48,5,0.7551517844587683
15,9,48,10,0.5023811699930506
15,9,48,15,0.5257893879594836
15,9,48,20,0.5211997882335249
15,9,48,25,0.6677733403930481
15,9,48,30,0.6512132850751453
15,9,48,35,0.877034159345555
15,9,48,40,0.8373487842923492
15,9,48,45,0.8540979850585955
15,9,48,50,0.8565249959415708
15,9,52,0,0.8217731278373439
15,9,52,5,0.7550706620331955
15,9,52,10,0.50237740683884
15,9,52,15,0.5257823759956417
15,9,52,20,0.5211940861872412
15,9,52,25,0.6666762919870973
15,9,52,30,0.6511593238812672
15,9,52,35,0.8774546816134889
15,9,52,40,0.8381194256412375
15,9,52,45,0.8535412402745659
15,9,52,50,0.8559475219768655
15,9,300,0,0.8217730865479619
15,9,300,5,0.7550228081480264
15,9,300,10,0.502375182720416
15,9,300,15,0.5257782315523531
15,9,300,20,0.521190715943022
15,9,300,25,0.6655098096130505
15,9,300,30,0.6510978355115552
15,9,300,35,0.87821605984241
15,9,300,40,0.839505137391182
15,9,300,45,0.852544925434874
15,9,300,50,0.8548757754307773
15,10,12,0,0.8223825941019516
15,10,12,5,0.848742417389788
15,10,12,10,0.5280845615680863
15,10,12,15,0.5158525175653377
15,10,12,20,0.5186912432315725
15,10,12,25,0.6935985413651786
15,10,12,30,0.6515995257424616
15,10,12,35,0.8769674876640102
15,10,12,40,0.9013931120584006
15,10,12,45,0.872890042872161
15,10,12,50,0.872866700481068
15,10,16,0,0.7964701508588834
15,10,16,5,0.8483743164570761
15,10,16,10,0.5071355016930449
15,10,16,15,0.5225841292318898
15,10,16,20,0.522624806231337
15,10,16,25,0.6776483861950153
15,10,16,30,0.6513350206414271
15,10,16,35,0.8849009880870505
15,10,16,40,0.9137578834176892
15,10,16,45,0.868418123685866
15,10,16,50,0.8683865027834382
15,10,20,0,0.7955004243589552
15,10,20,5,0.8393415708526585
15,10,20,10,0.500279424428745
15,10,20,15,0.5283738847037216
15,10,20,20,0.5264841890588263
15,10,20,25,0.665966917625751
15,10,20,30,0.6533222490348902
15,10,20,35,0.8910565135794202
15,10,20,40,0.9218175449971671
15,10,20,45,0.86143042612799
15,10,20,50,0.8613898971826095
15,10,24,0,0.7963140515304801
15,10,24,5,0.8331726054671257
15,10,24,10,0.5001880216946585
15,10,24,15,0.5347155029428583
15,10,24,20,0.5319350001231907
15,10,24,25,0.6584046598915736
15,10,24,30,0.6557047226545436
15,10,24,35,0.8953656400876705
15,10,24,40,0.926893443833986
15,10,24,45,0.856808760691414
15,10,24,50,0.856757055373561
15,10,28,0,0.7970701996770941
15,10,28,5,0.829126560916021
15,10,28,10,0.5010708220629945
15,10,28,15,0.5357978624858031
15,10,28,20,0.5330436917556863
15,10,28,25,0.6535377560447575
15,10,28,30,0.6577186751956039
15,10,28,35,0.8982476119845377
15,10,28,40,0.9300670405970647
15,10,28,45,0.8537704191507923
15,10,28,50,0.8537053709871094
15,10,32,0,0.7977172671742577
15,10,32,5,0.8261595684304939
15,10,32,10,0.5015031427447134
15,10,32,15,0.535764261786422
15,10,32,20,0.5330145410710518
15,10,32,25,0.6500052524873028
15,10,32,30,0.6594280860166248
15,10,32,35,0.9003920249179196
15,10,32,40,0.9323306021759049
15,10,32,45,0.8515292093618976
15,10,32,50,0.8514490461725278
15,10,36,0,0.7977140017718106
15,10,36,5,0.8239942894598736
15,10,36,10,0.5014854171587019
15,10,36,15,0.5357383964903747
15,10,36,20,0.5329921004123768
15,10,36,25,0.6474351271750657
15,10,36,30,0.6608106485792044
15,10,36,35,0.9019880364600957
15,10,36,40,0.9339655956466255
15,10,36,45,0.8498703845939659
15,10,36,50,0.8497731667543122
15,10,40,0,0.7977122913776755
15,10,40,5,0.8228976850695104
15,10,40,10,0.5014761347212908
15,10,40,15,0.5357248494860544
15,10,40,20,0.5329803467518501
15,10,40,25,0.6461086878246558
15,10,40,30,0.6615858987899064
15,10,40,35,0.9028544713809087
15,10,40,40,0.9348364366568876
15,10,40,45,0.8489727793866998
15,10,40,50,0.8488551566199567
15,10,44,0,0.797710607706743
15,10,44,5,0.8218419833314069
15,10,44,10,0.5014669987253375
15,10,44,15,0.5357115148528786
15,10,44,20,0.5329687771359153
15,10,44,25,0.644830397575703
15,10,44,30,0.6623634718892267
15,10,44,35,0.9036992467711565
15,10,44,40,0.9356746086834162
15,10,44,45,0.8480994279403171
15,10,44,50,0.8479600911547838
15,10,48,0,0.7977088410988787
15,10,48,5,0.8207585336797436
15,10,48,10,0.5014574142174661
15,10,48,15,0.5356975241456821
15,10,48,20,0.532956638059045
15,10,48,25,0.6435217112451814
15,10,48,30,0.6631933485836795
15,10,48,35,0.9045683935300843
15,10,48,40,0.9365260754823435
15,10,48,45,0.8472026202695531
15,10,48,50,0.8470406351633402
15,10,52,0,0.797707897955023
15,10,52,5,0.8201899097994031
15,10,52,10,0.5014522979481126
15,10,52,15,0.5356900552164545
15,10,52,20,0.5329501575261832
15,10,52,25,0.6427976064129701
15,10,52,30,0.6636886354158438
15,10,52,35,0.9050942341337684
15,10,52,40,0.9370360008506524
15,10,52,45,0.8466608470807362
15,10,52,50,0.8464731653987989
15,10,300,0,0.7977074624282856
15,10,300,5,0.8199295728129239
15,10,300,10,0.5014499354978359
15,10,300,15,0.5356866062777288
15,10,300,20,0.5329471649783819
15,10,300,25,0.6420598124993593
15,10,300,30,0.6644326669742384
15,10,300,35,0.9060563511122764
15,10,300,40,0.9379590930350465
15,10,300,45,0.8456710373926372
15,10,300,50,0.8454027181413946
30,0,12,0,0.8186066321011589
30,0,12,5,0.7050437051835504
30,0,12,10,0.7371077595622642
30,0,12,15,0.8110971502425541
